run,coarseCode,fineCode,coarse_code,fine_code,iout,vdsat_masterbias_mnbias,vdsat_masterbias_mnbiasdio,vdsat_masterbias_mnbiascascdio,vdsat_masterbias_mnbiascasc,vdsat_masterbias_mpbias,vdsat_masterbias_mpbiasdio,vdsat_masterbias_mnmirr1,vdsat_masterbias_mnmirr2,vdsat_masterbias_mnmirrcasc2,vdsat_masterbias_mnmirrcasc2,vdsat_coarsebuf_mmirr,vdsat_coarse2fine_mpdio,vdsat_coarse2fine_mpmirr,vdsat_buffs_mndio,vdsat_buffs_mnmirr,vdsat_buffs_mnmirrbuffbias,vdsat_buffs_mnmirrbuff,vdsat_buffs_mpdio,vdsat_buffs_mpmirrbuffbias,vdsat_buffs_mpmirrbuff,vdsat_biasbuffer_mndio,vdsat_biasbuffer_mnmirr,vdsat_biasbuffer_mnpdio,id_masterbias_mnbias,id_masterbias_mnbiasdio,id_masterbias_xmnmirr1,id_masterbias_xmnmirr2,id_mbdiv_cb0,id_mbdiv_cb1,id_mbdiv_cb2,id_mbdiv_cb3,id_mbdiv_cb4,id_mbdiv_cb5,id_mbdiv_cb6,id_mbdiv_cb7,id_coarsebuf_mmirr,id_coarse2fine_mpdio,id_coarse2fine_mpmirr,id_coarse2fine_mpindio,id_buffs_mndio,id_buffs_mnmirr,id_buffs_mnmirrbuffbias,id_buffs_mnmirrbuff,id_buffs_mpdio,id_buffs_mpmirrbuffbias,id_buffs_mpmirrbuff,id_biasbuffer_mndio,id_biasbuffer_mnmirr
run_10,2.0,50.0,2.000,50.000,1.505e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.849e-02,3.849e-02,3.677e-02,4.474e-02,4.062e-02,4.112e-02,4.451e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.438e-09,1.445e-09,1.485e-09,2.300e-08,4.474e-02,1.484e-09,3.014e-08,4.451e-02,2.256e-08,2.834e-08
run_11,3.0,50.0,3.000,50.000,2.082e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.833e-02,3.833e-02,3.677e-02,4.438e-02,4.048e-02,4.112e-02,4.423e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.178e-10,1.929e-10,2.025e-10,2.263e-08,4.438e-02,2.019e-10,2.981e-08,4.423e-02,2.256e-08,2.834e-08
run_12,4.0,50.0,4.000,50.000,6.825e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.112e-02,4.005e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,1.102e-10,6.046e-11,6.421e-11,2.240e-08,4.219e-02,6.374e-11,2.963e-08,4.005e-02,2.256e-08,2.834e-08
run_13,5.0,50.0,5.000,50.000,3.548e-06,3.689e-02,3.732e-02,7.198e-02,6.438e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.337e-02, 8.337e-02]","[8.337e-02, 8.337e-02]",0.000,0.000,0.000,0.158,0.157,3.658e-02,4.184e-02,0.149,3.566e-02,4.178e-02,3.658e-02,3.658e-02,3.566e-02,2.346e-07,4.042e-07,3.355e-08,3.356e-08,4.483e-06,5.912e-07,5.499e-08,1.190e-13,4.058e-14,3.408e-14,4.057e-14,4.053e-14,0.000,0.000,0.000,3.917e-11,1.223e-10,3.536e-06,1.571e-10,4.184e-02,3.536e-06,9.197e-10,4.178e-02,1.349e-10,1.846e-10
run_14,6.0,50.0,6.000,50.000,3.546e-06,3.689e-02,3.732e-02,7.199e-02,6.438e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.338e-02, 8.338e-02]","[8.338e-02, 8.338e-02]",0.000,0.000,0.000,0.157,0.157,3.658e-02,4.184e-02,0.149,3.566e-02,4.178e-02,3.658e-02,3.658e-02,3.566e-02,2.347e-07,4.043e-07,3.356e-08,3.357e-08,4.487e-06,5.916e-07,5.502e-08,1.191e-13,4.058e-14,4.057e-14,3.408e-14,4.053e-14,0.000,0.000,0.000,3.917e-11,1.224e-10,3.534e-06,1.562e-10,4.184e-02,3.534e-06,9.205e-10,4.178e-02,1.342e-10,1.835e-10
run_15,7.0,50.0,7.000,50.000,3.544e-06,3.689e-02,3.732e-02,7.198e-02,6.437e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.337e-02, 8.337e-02]","[8.337e-02, 8.337e-02]",0.000,0.000,0.000,0.157,0.157,3.658e-02,4.184e-02,0.149,3.566e-02,4.178e-02,3.658e-02,3.658e-02,3.566e-02,2.346e-07,4.041e-07,3.355e-08,3.356e-08,4.482e-06,5.911e-07,5.499e-08,1.190e-13,4.058e-14,4.057e-14,4.057e-14,3.405e-14,0.000,0.000,0.000,3.917e-11,1.146e-10,3.534e-06,1.562e-10,4.184e-02,3.534e-06,9.205e-10,4.178e-02,1.342e-10,1.835e-10
run_16,0.0,100.0,0.000,100.000,9.140e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.827e-02,4.827e-02,3.677e-02,4.678e-02,4.885e-02,4.112e-02,4.650e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.408e-07,9.878e-08,9.120e-08,2.381e-08,4.678e-02,9.120e-08,3.105e-08,4.650e-02,2.256e-08,2.834e-08
run_17,1.0,100.0,1.000,100.000,2.046e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.075e-02,4.075e-02,3.677e-02,4.519e-02,4.260e-02,4.112e-02,4.492e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.108e-08,2.034e-08,2.027e-08,2.349e-08,4.519e-02,2.027e-08,3.069e-08,4.492e-02,2.256e-08,2.834e-08
run_18,2.0,100.0,2.000,100.000,2.728e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.864e-02,3.864e-02,3.677e-02,4.484e-02,4.075e-02,4.112e-02,4.460e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.438e-09,2.640e-09,2.695e-09,2.311e-08,4.484e-02,2.694e-09,3.025e-08,4.460e-02,2.256e-08,2.834e-08
run_19,3.0,100.0,3.000,100.000,3.782e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.835e-02,3.835e-02,3.677e-02,4.449e-02,4.050e-02,4.112e-02,4.431e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.178e-10,3.551e-10,3.705e-10,2.274e-08,4.449e-02,3.698e-10,2.990e-08,4.431e-02,2.256e-08,2.834e-08
run_20,4.0,100.0,4.000,100.000,9.125e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.047e-02,4.112e-02,4.008e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,1.102e-10,8.211e-11,8.694e-11,2.246e-08,4.219e-02,8.643e-11,2.968e-08,4.008e-02,2.256e-08,2.834e-08
run_21,5.0,100.0,5.000,100.000,3.530e-06,3.689e-02,3.732e-02,7.199e-02,6.438e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.338e-02, 8.338e-02]","[8.338e-02, 8.338e-02]",0.000,0.000,0.000,0.157,0.157,3.658e-02,4.184e-02,0.149,3.566e-02,4.178e-02,3.658e-02,3.658e-02,3.566e-02,2.347e-07,4.043e-07,3.356e-08,3.357e-08,4.487e-06,5.916e-07,5.502e-08,1.191e-13,4.058e-14,3.408e-14,4.057e-14,4.053e-14,0.000,0.000,0.000,3.917e-11,1.192e-10,3.519e-06,1.561e-10,4.184e-02,3.519e-06,9.204e-10,4.178e-02,1.340e-10,1.834e-10
run_22,6.0,100.0,6.000,100.000,3.684e-06,3.689e-02,3.732e-02,7.198e-02,6.437e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.336e-02, 8.336e-02]","[8.336e-02, 8.336e-02]",0.000,0.000,0.000,0.160,0.160,3.658e-02,4.184e-02,0.152,3.566e-02,4.179e-02,3.658e-02,3.658e-02,3.566e-02,2.346e-07,4.041e-07,3.354e-08,3.355e-08,4.477e-06,5.904e-07,5.498e-08,1.190e-13,4.058e-14,4.057e-14,3.408e-14,4.053e-14,0.000,0.000,0.000,3.911e-11,1.451e-10,3.673e-06,1.571e-10,4.184e-02,3.674e-06,9.198e-10,4.179e-02,1.349e-10,1.845e-10
run_23,7.0,100.0,7.000,100.000,3.631e-06,3.689e-02,3.732e-02,7.198e-02,6.437e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.337e-02, 8.337e-02]","[8.337e-02, 8.337e-02]",0.000,0.000,0.000,0.159,0.159,3.658e-02,4.184e-02,0.151,3.566e-02,4.178e-02,3.658e-02,3.658e-02,3.566e-02,2.346e-07,4.041e-07,3.355e-08,3.356e-08,4.478e-06,5.905e-07,5.499e-08,1.190e-13,4.058e-14,4.057e-14,4.057e-14,3.405e-14,0.000,0.000,0.000,3.914e-11,1.396e-10,3.619e-06,1.574e-10,4.184e-02,3.619e-06,9.198e-10,4.178e-02,1.351e-10,1.848e-10
run_24,0.0,150.0,0.000,150.000,1.003e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.908e-02,4.908e-02,3.677e-02,4.679e-02,4.953e-02,4.112e-02,4.651e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.408e-07,1.084e-07,1.001e-07,2.382e-08,4.679e-02,1.001e-07,3.107e-08,4.651e-02,2.256e-08,2.834e-08
run_25,1.0,150.0,1.000,150.000,2.939e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.175e-02,4.175e-02,3.677e-02,4.526e-02,4.348e-02,4.112e-02,4.499e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.108e-08,2.936e-08,2.913e-08,2.357e-08,4.526e-02,2.913e-08,3.077e-08,4.499e-02,2.256e-08,2.834e-08
run_26,2.0,150.0,2.000,150.000,3.759e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.877e-02,3.877e-02,3.677e-02,4.490e-02,4.087e-02,4.112e-02,4.465e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.438e-09,3.653e-09,3.715e-09,2.317e-08,4.490e-02,3.714e-09,3.031e-08,4.465e-02,2.256e-08,2.834e-08
run_27,3.0,150.0,3.000,150.000,5.706e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.837e-02,3.837e-02,3.677e-02,4.456e-02,4.052e-02,4.112e-02,4.437e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.178e-10,5.398e-10,5.607e-10,2.282e-08,4.456e-02,5.600e-10,2.997e-08,4.437e-02,2.256e-08,2.834e-08
run_28,4.0,150.0,4.000,150.000,1.272e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.832e-02,3.832e-02,3.677e-02,4.219e-02,4.047e-02,4.112e-02,4.012e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,1.102e-10,1.161e-10,1.225e-10,2.253e-08,4.219e-02,1.220e-10,2.973e-08,4.012e-02,2.256e-08,2.834e-08
run_29,5.0,150.0,5.000,150.000,6.500e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.112e-02,4.005e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.250e-14,0.000,0.000,0.000,1.744e-11,5.744e-11,6.103e-11,2.239e-08,4.219e-02,6.057e-11,2.962e-08,4.005e-02,2.256e-08,2.834e-08
run_30,6.0,150.0,6.000,150.000,3.900e-06,3.689e-02,3.732e-02,7.199e-02,6.438e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.337e-02, 8.337e-02]","[8.337e-02, 8.337e-02]",0.000,0.000,0.000,0.164,0.164,3.658e-02,4.186e-02,0.156,3.566e-02,4.180e-02,3.658e-02,3.658e-02,3.566e-02,2.346e-07,4.042e-07,3.355e-08,3.356e-08,4.487e-06,5.916e-07,5.500e-08,1.191e-13,4.058e-14,4.057e-14,3.408e-14,4.053e-14,0.000,0.000,0.000,3.917e-11,1.702e-10,3.886e-06,1.576e-10,4.186e-02,3.886e-06,9.210e-10,4.180e-02,1.352e-10,1.849e-10
run_31,7.0,150.0,7.000,150.000,3.986e-06,3.689e-02,3.732e-02,7.199e-02,6.438e-02,0.000,0.000,3.732e-02,3.732e-02,"[8.339e-02, 8.339e-02]","[8.339e-02, 8.339e-02]",0.000,0.000,0.000,0.166,0.166,3.658e-02,4.186e-02,0.157,3.566e-02,4.180e-02,3.658e-02,3.658e-02,3.566e-02,2.347e-07,4.044e-07,3.357e-08,3.358e-08,4.490e-06,5.920e-07,5.503e-08,1.191e-13,4.058e-14,4.057e-14,4.057e-14,3.405e-14,0.000,0.000,0.000,3.915e-11,1.793e-10,3.973e-06,1.570e-10,4.186e-02,3.973e-06,9.220e-10,4.180e-02,1.346e-10,1.841e-10
run_32,0.0,200.0,0.000,200.000,1.212e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,5.090e-02,5.090e-02,3.677e-02,4.682e-02,5.110e-02,4.112e-02,4.653e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.408e-07,1.312e-07,1.210e-07,2.386e-08,4.682e-02,1.210e-07,3.112e-08,4.653e-02,2.256e-08,2.834e-08
run_33,1.0,200.0,1.000,200.000,3.915e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.281e-02,4.281e-02,3.677e-02,4.531e-02,4.440e-02,4.112e-02,4.504e-02,3.677e-02,3.677e-02,4.112e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.108e-08,3.925e-08,3.882e-08,2.362e-08,4.531e-02,3.882e-08,3.084e-08,4.504e-02,2.256e-08,2.834e-08
