run,coarseCode,fineCode,coarse_code,fine_code,iout,vdsat_masterbias_mnbias,vdsat_masterbias_mnbiasdio,vdsat_masterbias_mnbiascascdio,vdsat_masterbias_mnbiascasc,vdsat_masterbias_mpbias,vdsat_masterbias_mpbiasdio,vdsat_masterbias_mnmirr1,vdsat_masterbias_mnmirr2,vdsat_masterbias_mnmirrcasc2,vdsat_masterbias_mnmirrcasc2,vdsat_coarsebuf_mmirr,vdsat_coarse2fine_mpdio,vdsat_coarse2fine_mpmirr,vdsat_buffs_mndio,vdsat_buffs_mnmirr,vdsat_buffs_mnmirrbuffbias,vdsat_buffs_mnmirrbuff,vdsat_buffs_mpdio,vdsat_buffs_mpmirrbuffbias,vdsat_buffs_mpmirrbuff,vdsat_biasbuffer_mndio,vdsat_biasbuffer_mnmirr,vdsat_biasbuffer_mnpdio,id_masterbias_mnbias,id_masterbias_mnbiasdio,id_masterbias_xmnmirr1,id_masterbias_xmnmirr2,id_mbdiv_cb0,id_mbdiv_cb1,id_mbdiv_cb2,id_mbdiv_cb3,id_mbdiv_cb4,id_mbdiv_cb5,id_mbdiv_cb6,id_mbdiv_cb7,id_coarsebuf_mmirr,id_coarse2fine_mpdio,id_coarse2fine_mpmirr,id_coarse2fine_mpindio,id_buffs_mndio,id_buffs_mnmirr,id_buffs_mnmirrbuffbias,id_buffs_mnmirrbuff,id_buffs_mpdio,id_buffs_mpmirrbuffbias,id_buffs_mpmirrbuff,id_biasbuffer_mndio,id_biasbuffer_mnmirr
run_10,2.0,50.0,2.000,50.000,1.282e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.846e-02,3.846e-02,3.677e-02,4.471e-02,4.060e-02,4.108e-02,4.448e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.492e-09,1.228e-09,1.264e-09,2.277e-08,4.471e-02,1.263e-09,2.986e-08,4.448e-02,2.236e-08,2.809e-08
run_11,3.0,50.0,3.000,50.000,1.988e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.833e-02,3.833e-02,3.677e-02,4.437e-02,4.048e-02,4.108e-02,4.422e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.287e-10,1.839e-10,1.932e-10,2.242e-08,4.437e-02,1.926e-10,2.955e-08,4.422e-02,2.236e-08,2.809e-08
run_12,4.0,50.0,4.000,50.000,6.832e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.005e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,1.102e-10,6.051e-11,6.427e-11,2.221e-08,4.219e-02,6.380e-11,2.938e-08,4.005e-02,2.236e-08,2.809e-08
run_13,5.0,50.0,5.000,50.000,4.793e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.001e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.251e-14,0.000,0.000,0.000,1.730e-11,4.137e-11,4.411e-11,2.213e-08,4.219e-02,4.369e-11,2.933e-08,4.001e-02,2.236e-08,2.809e-08
run_14,6.0,50.0,6.000,50.000,4.450e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.001e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.396e-13,5.549e-14,0.000,0.000,0.000,7.616e-12,3.816e-11,4.071e-11,2.212e-08,4.219e-02,4.030e-11,2.931e-08,4.001e-02,2.236e-08,2.809e-08
run_15,7.0,50.0,7.000,50.000,4.431e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.001e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.676e-13,3.496e-14,0.000,0.000,0.000,7.246e-12,3.798e-11,4.052e-11,2.212e-08,4.219e-02,4.011e-11,2.931e-08,4.001e-02,2.236e-08,2.810e-08
run_16,0.0,100.0,0.000,100.000,1.026e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.928e-02,4.928e-02,3.677e-02,4.679e-02,4.971e-02,4.108e-02,4.651e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.423e-07,1.109e-07,1.024e-07,2.362e-08,4.679e-02,1.024e-07,3.082e-08,4.651e-02,2.236e-08,2.809e-08
run_17,1.0,100.0,1.000,100.000,2.041e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.075e-02,4.075e-02,3.677e-02,4.519e-02,4.260e-02,4.108e-02,4.492e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.139e-08,2.029e-08,2.022e-08,2.329e-08,4.519e-02,2.022e-08,3.043e-08,4.492e-02,2.236e-08,2.809e-08
run_18,2.0,100.0,2.000,100.000,2.609e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.862e-02,3.862e-02,3.677e-02,4.483e-02,4.074e-02,4.108e-02,4.459e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.492e-09,2.523e-09,2.577e-09,2.290e-08,4.483e-02,2.576e-09,2.999e-08,4.459e-02,2.236e-08,2.809e-08
run_19,3.0,100.0,3.000,100.000,3.713e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.835e-02,3.835e-02,3.677e-02,4.449e-02,4.050e-02,4.108e-02,4.431e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.287e-10,3.485e-10,3.637e-10,2.254e-08,4.449e-02,3.630e-10,2.965e-08,4.431e-02,2.236e-08,2.809e-08
run_20,4.0,100.0,4.000,100.000,9.132e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.047e-02,4.108e-02,4.008e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,1.102e-10,8.217e-11,8.701e-11,2.227e-08,4.219e-02,8.651e-11,2.943e-08,4.008e-02,2.236e-08,2.809e-08
run_21,5.0,100.0,5.000,100.000,5.142e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.002e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.250e-14,0.000,0.000,0.000,1.730e-11,4.465e-11,4.756e-11,2.215e-08,4.219e-02,4.713e-11,2.934e-08,4.002e-02,2.236e-08,2.810e-08
run_22,6.0,100.0,6.000,100.000,4.596e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.001e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.396e-13,5.549e-14,0.000,0.000,0.000,7.616e-12,3.953e-11,4.217e-11,2.212e-08,4.219e-02,4.175e-11,2.932e-08,4.001e-02,2.236e-08,2.809e-08
run_23,7.0,100.0,7.000,100.000,4.570e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.001e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.676e-13,3.496e-14,0.000,0.000,0.000,7.246e-12,3.928e-11,4.190e-11,2.212e-08,4.219e-02,4.149e-11,2.932e-08,4.001e-02,2.236e-08,2.809e-08
run_24,0.0,150.0,0.000,150.000,1.140e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,5.028e-02,5.028e-02,3.677e-02,4.681e-02,5.057e-02,4.108e-02,4.652e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.423e-07,1.233e-07,1.138e-07,2.364e-08,4.681e-02,1.138e-07,3.084e-08,4.652e-02,2.236e-08,2.809e-08
run_25,1.0,150.0,1.000,150.000,2.990e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.181e-02,4.181e-02,3.677e-02,4.526e-02,4.353e-02,4.108e-02,4.499e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.139e-08,2.987e-08,2.964e-08,2.337e-08,4.526e-02,2.964e-08,3.052e-08,4.499e-02,2.236e-08,2.809e-08
run_26,2.0,150.0,2.000,150.000,4.025e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.880e-02,3.880e-02,3.677e-02,4.491e-02,4.089e-02,4.108e-02,4.466e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.492e-09,3.914e-09,3.978e-09,2.298e-08,4.491e-02,3.977e-09,3.007e-08,4.466e-02,2.236e-08,2.809e-08
run_27,3.0,150.0,3.000,150.000,5.719e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.837e-02,3.837e-02,3.677e-02,4.456e-02,4.052e-02,4.108e-02,4.437e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.287e-10,5.410e-10,5.620e-10,2.262e-08,4.456e-02,5.612e-10,2.972e-08,4.437e-02,2.236e-08,2.809e-08
run_28,4.0,150.0,4.000,150.000,1.273e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.832e-02,3.832e-02,3.677e-02,4.219e-02,4.047e-02,4.108e-02,4.012e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,1.102e-10,1.162e-10,1.226e-10,2.233e-08,4.219e-02,1.220e-10,2.948e-08,4.012e-02,2.236e-08,2.809e-08
run_29,5.0,150.0,5.000,150.000,6.486e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.004e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.251e-14,0.000,0.000,0.000,1.730e-11,5.726e-11,6.085e-11,2.220e-08,4.219e-02,6.039e-11,2.937e-08,4.004e-02,2.236e-08,2.809e-08
run_30,6.0,150.0,6.000,150.000,5.657e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.003e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.396e-13,5.549e-14,0.000,0.000,0.000,7.616e-12,4.948e-11,5.266e-11,2.217e-08,4.219e-02,5.221e-11,2.935e-08,4.003e-02,2.236e-08,2.809e-08
run_31,7.0,150.0,7.000,150.000,5.618e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.219e-02,4.046e-02,4.108e-02,4.003e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.676e-13,3.496e-14,0.000,0.000,0.000,7.246e-12,4.911e-11,5.227e-11,2.217e-08,4.219e-02,5.183e-11,2.935e-08,4.003e-02,2.236e-08,2.809e-08
run_32,0.0,200.0,0.000,200.000,1.403e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,5.248e-02,5.248e-02,3.677e-02,4.684e-02,5.246e-02,4.108e-02,4.655e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.423e-07,1.518e-07,1.400e-07,2.369e-08,4.684e-02,1.400e-07,3.089e-08,4.655e-02,2.236e-08,2.809e-08
run_33,1.0,200.0,1.000,200.000,3.985e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.288e-02,4.288e-02,3.677e-02,4.531e-02,4.447e-02,4.108e-02,4.504e-02,3.677e-02,3.677e-02,4.108e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.139e-08,3.996e-08,3.952e-08,2.342e-08,4.531e-02,3.952e-08,3.059e-08,4.504e-02,2.236e-08,2.809e-08
